"locality"	"magnification"	"identifiedBy"	"fi"	"fi_m"	"r_m"	"s_m2"	"organismQuantityType"	"scientificName"	"identificationQualifier"	"year"	"expedition"	"fieldNumber"	"previousIdentifications"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"taxonRank"	"organismRemarks"	"organismScope"	"foto"	"lifeStage"	"identificationRemarks"	"verbatimTaxon"	"occurrenceRemarks"
"Floe3"	10	"MR"					"cells/l"	"Entomoneis kjellmanii var. kariana"		2015	"N-ICE2015"	"IAT-109"		"Occurrence"	1786.7222222222222	3	0.0016790522682752402	"l"	"present"	"calculated"	54	321.61	10	5260	5.26	17.8672222222222	"Niskin bottle"	"microplankton"	"variety"							
"Floe3"	10	"MR"					"cells/l"	"Entomoneis"	"sp. cf. E. gigantea var. septentrionalis"	2015	"N-ICE2015"	"IAT-109"		"Occurrence"	1191.148148148148	2	0.0016790522682752402	"l"	"present"	"calculated"	54	321.61	10	5260	5.26	11.9114814814815	"Niskin bottle"	"microplankton"	"species"							
"Floe3"	60	"MR"					"cells/l"	"Navicula directa"		2015	"N-ICE2015"	"IAT-109"		"Occurrence"	7170.306034482759	1	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	71.7030603448276	"Niskin bottle"	"microplankton"								
"Floe3"	10	"MR"					"cells/l"	"Navicula kariana"		2015	"N-ICE2015"	"IAT-109"		"Occurrence"	595.574074074074	1	0.0016790522682752402	"l"	"present"	"calculated"	54	321.61	10	5260	5.26	5.95574074074074	"Niskin bottle"	"microplankton"								
"Floe3"	10	"MR"					"cells/l"	"Navicula transitans"		2015	"N-ICE2015"	"IAT-109"		"Occurrence"	595.574074074074	1	0.0016790522682752402	"l"	"present"	"calculated"	54	321.61	10	5260	5.26	5.95574074074074	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Navicula"	"sp. cf. N. superba/valida"	2015	"N-ICE2015"	"IAT-109"		"Occurrence"	21510.918103448275	3	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	215.109181034483	"Niskin bottle"	"microplankton"	"species"			"'+"				
"Floe3"	60	"MR"					"cells/l"	"Navicula valida var. minuta"		2015	"N-ICE2015"	"IAT-109"	"Navicula valida var.minuta"	"Occurrence"	7170.306034482759	1	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	71.7030603448276	"Niskin bottle"	"microplankton"	"variety"							
"Floe3"	60	"MR"					"cells/l"	"Navicula"	"sp."	2015	"N-ICE2015"	"IAT-109"	"Navicula sp. <30um"	"Occurrence"	7170.306034482759	1	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	71.7030603448276	"Niskin bottle"	"microplankton"	"species"							
"Floe3"	60	"MR"					"cells/l"	"Bacillariophyceae"		2015	"N-ICE2015"	"IAT-109"	"Ribbon diatoms"	"Occurrence"	215109.18103448275	30	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	2151.09181034483	"Niskin bottle"	"microplankton"				"'+"				
"Floe3"	10	"MR"					"cells/l"	"Nitzschia longissima"		2015	"N-ICE2015"	"IAT-109"		"Occurrence"	595.574074074074	1	0.0016790522682752402	"l"	"present"	"calculated"	54	321.61	10	5260	5.26	5.95574074074074	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Nitzschia frigida"		2015	"N-ICE2015"	"IAT-109"		"Occurrence"	3616328.260869566	50	0.000013826178486346045	"l"	"present"	"calculated"	23	16635.11	10	5260	5.26	36163.2826086957	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Nitzschia promare"		2015	"N-ICE2015"	"IAT-109"		"Occurrence"	1123993.9189189188	50	0.00004448422643433077	"l"	"present"	"calculated"	74	16635.11	10	5260	5.26	11239.9391891892	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Stenoneis obtuserostrata"		2015	"N-ICE2015"	"IAT-109"		"Occurrence"	7170.306034482759	1	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	71.7030603448276	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Gymnodinium"	"sp."	2015	"N-ICE2015"	"IAT-109"	"Gymnodinium sp. 10-20um"	"Occurrence"	7170.306034482759	1	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	71.7030603448276	"Niskin bottle"	"microplankton"	"species"							
"Floe3"	60	"MR"					"cells/l"	"Polarella glacialis"		2015	"N-ICE2015"	"IAT-109"	"Polarella glacialis cyst"	"Occurrence"	28681.224137931036	4	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	286.81224137931	"Niskin bottle"	"microplankton"					"cyst"			
"Floe3"	60	"MR"					"cells/l"	"Polarella glacialis"		2015	"N-ICE2015"	"IAT-109"	"Polarella glacialis cyst"	"Occurrence"	7170.306034482759	1	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	71.7030603448276	"Niskin bottle"	"microplankton"					"cyst"			
"Floe3"	60	"MR"					"cells/l"	"Prorocentrum"	"sp."	2015	"N-ICE2015"	"IAT-109"		"Occurrence"	7170.306034482759	1	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	71.7030603448276	"Niskin bottle"	"microplankton"	"species"							
"Floe3"	60	"MR"					"cells/l"	"Chrysophyceae"		2015	"N-ICE2015"	"IAT-109"	"Chrysophyceae cyst"	"Occurrence"	14340.612068965518	2	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	143.406120689655	"Niskin bottle"	"microplankton"					"cyst"			
"Floe3"	60	"MR"					"cells/l"	"Pterosperma"	"sp."	2015	"N-ICE2015"	"IAT-109"		"Occurrence"	28681.224137931036	4	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	286.81224137931	"Niskin bottle"	"microplankton"	"species"			"'+"				
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-109"	"Flagellates"	"Occurrence"	313307.004484305	42	0.00013405381749805078	"l"	"present"	"calculated"	223	16635.11	10	5260	5.26	3133.07004484305	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-109"	"Flagellates"	"Occurrence"	21510.918103448275	3	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	215.109181034483	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-109"	"Flagellates"	"Occurrence"	7170.306034482759	1	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	71.7030603448276	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Eukaryota"	"incertae sedis"	2015	"N-ICE2015"	"IAT-109"	"Spora indet."	"Occurrence"	21510.918103448275	3	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	215.109181034483	"Niskin bottle"	"microplankton"					"spora"			
"Floe3"	60	"MR"					"cells/l"	"Eukaryota"	"incertae sedis"	2015	"N-ICE2015"	"IAT-109"	"Incertains  taxa"	"Occurrence"	7170.306034482759	1	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	71.7030603448276	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Eukaryota"	"incertae sedis"	2015	"N-ICE2015"	"IAT-109"	"Spora indet."	"Occurrence"	21510.918103448275	3	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	215.109181034483	"Niskin bottle"	"microplankton"				"'+"	"spora"			
"Floe3"	60	"MR"					"cells/l"	"Eukaryota"	"incertae sedis"	2015	"N-ICE2015"	"IAT-109"	"Incertains  taxa"	"Occurrence"	78873.36637931035	11	0.00013946406125357752	"l"	"present"	"calculated"	232	16635.11	10	5260	5.26	788.733663793104	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Attheya septentrionalis"		2015	"N-ICE2015"	"IAT-110"		"Occurrence"	53415.49082568807	7	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	534.154908256881	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Ceratoneis closterium"		2015	"N-ICE2015"	"IAT-110"		"Occurrence"	160246.47247706424	21	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	1602.46472477064	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Craspedopleura kryophila"		2015	"N-ICE2015"	"IAT-110"		"Occurrence"	7630.784403669725	1	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	76.3078440366972	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Thalassiosira"	"sp."	2015	"N-ICE2015"	"IAT-110"		"Occurrence"	7630.784403669725	1	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	76.3078440366972	"Niskin bottle"	"microplankton"	"species"			"'+"				
"Floe3"	60	"MR"					"cells/l"	"Thalassiosira"	"sp. 1"	2015	"N-ICE2015"	"IAT-110"		"Occurrence"	7630.784403669725	1	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	76.3078440366972	"Niskin bottle"	"microplankton"	"species"			"'+"				
"Floe3"	60	"MR"					"cells/l"	"Bacillariophyceae"	"indet."	2015	"N-ICE2015"	"IAT-110"	"Centriceae"	"Occurrence"	7630.784403669725	1	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	76.3078440366972	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Diploneis littoralis var. clathrata"		2015	"N-ICE2015"	"IAT-110"	"Diploneis littoralis var.clathrata"	"Occurrence"	7630.784403669725	1	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	76.3078440366972	"Niskin bottle"	"microplankton"	"variety"							
"Floe3"	10	"MR"					"cells/l"	"Entomoneis kjellmanii var. kariana"		2015	"N-ICE2015"	"IAT-110"		"Occurrence"	1236.9615384615383	2	0.0016168651472280092	"l"	"present"	"calculated"	52	321.61	10	5220	5.22	12.3696153846154	"Niskin bottle"	"microplankton"	"variety"							
"Floe3"	10	"MR"					"cells/l"	"Entomoneis"	"sp. cf. E. gigantea var. septentrionalis"	2015	"N-ICE2015"	"IAT-110"		"Occurrence"	1236.9615384615383	2	0.0016168651472280092	"l"	"present"	"calculated"	52	321.61	10	5220	5.22	12.3696153846154	"Niskin bottle"	"microplankton"	"species"							
"Floe3"	60	"MR"					"cells/l"	"Entomoneis"	"sp. cf. E. kjellmanii var. subtilis"	2015	"N-ICE2015"	"IAT-110"		"Occurrence"	30523.1376146789	4	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	305.231376146789	"Niskin bottle"	"microplankton"	"species"			"'+"				
"Floe3"	60	"MR"					"cells/l"	"Fragilariopsis cylindrus"		2015	"N-ICE2015"	"IAT-110"		"Occurrence"	30523.1376146789	4	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	305.231376146789	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Navicula"	"sp."	2015	"N-ICE2015"	"IAT-110"	"Navicula sp. <30um"	"Occurrence"	15261.56880733945	2	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	152.615688073395	"Niskin bottle"	"microplankton"	"species"			"'+"				
"Floe3"	60	"MR"					"cells/l"	"Navicula"	"sp."	2015	"N-ICE2015"	"IAT-110"	"Navicula sp. <30um"	"Occurrence"	91569.4128440367	12	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	915.694128440367	"Niskin bottle"	"microplankton"	"species"							
"Floe3"	10	"MR"					"cells/l"	"Nitzschia brebissonii"		2015	"N-ICE2015"	"IAT-110"		"Occurrence"	618.4807692307692	1	0.0016168651472280092	"l"	"present"	"calculated"	52	321.61	10	5220	5.22	6.18480769230769	"Niskin bottle"	"microplankton"								
"Floe3"	10	"MR"					"cells/l"	"Nitzschia longissima"		2015	"N-ICE2015"	"IAT-110"		"Occurrence"	14225.057692307691	23	0.0016168651472280092	"l"	"present"	"calculated"	52	321.61	10	5220	5.22	142.250576923077	"Niskin bottle"	"microplankton"								
"Floe3"	10	"MR"					"cells/l"	"Nitzschia levissima"		2015	"N-ICE2015"	"IAT-110"	"Nitzschia leavissima"	"Occurrence"	1236.9615384615383	2	0.0016168651472280092	"l"	"present"	"calculated"	52	321.61	10	5220	5.22	12.3696153846154	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Nitzschia frigida"		2015	"N-ICE2015"	"IAT-110"		"Occurrence"	1697460.204081633	50	0.000029455771557867663	"l"	"present"	"calculated"	49	16635.11	10	5220	5.22	16974.6020408163	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Nitzschia promare"		2015	"N-ICE2015"	"IAT-110"		"Occurrence"	533579.0000000001	51	0.00009558097301430527	"l"	"present"	"calculated"	159	16635.11	10	5220	5.22	5335.79	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Pinnularia semiinflata"		2015	"N-ICE2015"	"IAT-110"		"Occurrence"	7630.784403669725	1	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	76.3078440366972	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Synedropsis hyperborea"		2015	"N-ICE2015"	"IAT-110"		"Occurrence"	7630.784403669725	1	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	76.3078440366972	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Pennales"	"indet."	2015	"N-ICE2015"	"IAT-110"	"Pennales indet. <30um"	"Occurrence"	76307.84403669725	10	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	763.078440366972	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Gymnodinium"	"sp."	2015	"N-ICE2015"	"IAT-110"	"Gymnodinium sp. 10-20um"	"Occurrence"	7630.784403669725	1	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	76.3078440366972	"Niskin bottle"	"microplankton"	"species"							
"Floe3"	60	"MR"					"cells/l"	"Polarella glacialis"		2015	"N-ICE2015"	"IAT-110"	"Polarella glacialis cyst"	"Occurrence"	30523.1376146789	4	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	305.231376146789	"Niskin bottle"	"microplankton"					"cyst"			
"Floe3"	60	"MR"					"cells/l"	"Chrysophyceae"		2015	"N-ICE2015"	"IAT-110"	"Chrysophyceae cyst"	"Occurrence"	61046.2752293578	8	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	610.462752293578	"Niskin bottle"	"microplankton"					"cyst"			
"Floe3"	60	"MR"					"cells/l"	"Pterosperma"	"sp."	2015	"N-ICE2015"	"IAT-110"		"Occurrence"	22892.353211009176	3	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	228.923532110092	"Niskin bottle"	"microplankton"	"species"							
"Floe3"	60	"MR"					"cells/l"	"Coccolithales"	"indet."	2015	"N-ICE2015"	"IAT-110"	"Coccolithales indet. 7-10um"	"Occurrence"	15261.56880733945	2	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	152.615688073395	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-110"	"Flagellates"	"Occurrence"	473961.23463687155	51	0.00010760373691547575	"l"	"present"	"calculated"	179	16635.11	10	5220	5.22	4739.61234636872	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-110"	"Flagellates"	"Occurrence"	15261.56880733945	2	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	152.615688073395	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-110"	"Flagellates"	"Occurrence"	22892.353211009176	3	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	228.923532110092	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Ciliophora"	"indet."	2015	"N-ICE2015"	"IAT-110"	"Ciliophora indet. 20-30um"	"Occurrence"	7630.784403669725	1	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	76.3078440366972	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Eukaryota"	"incertae sedis"	2015	"N-ICE2015"	"IAT-110"	"Spora indet."	"Occurrence"	22892.353211009176	3	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	228.923532110092	"Niskin bottle"	"microplankton"					"spora"			
"Floe3"	60	"MR"					"cells/l"	"Eukaryota"	"incertae sedis"	2015	"N-ICE2015"	"IAT-110"	"Incertains  taxa"	"Occurrence"	61046.2752293578	8	0.00013104812652275818	"l"	"present"	"calculated"	218	16635.11	10	5220	5.22	610.462752293578	"Niskin bottle"	"microplankton"								
"Floe3"	60	"MR"					"cells/l"	"Ceratoneis closterium"		2015	"N-ICE2015"	"IAT-111"		"Occurrence"	109167.909375	21	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	1091.67909375	"core"	"phytoplankton"								
"Floe3"	60	"MR"					"cells/l"	"Craspedopleura kryophila"		2015	"N-ICE2015"	"IAT-111"		"Occurrence"	10396.94375	2	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	103.9694375	"core"	"phytoplankton"				"'+"				
"Floe3"	60	"MR"					"cells/l"	"Thalassiosira"	"spp. gravida/antarctica"	2015	"N-ICE2015"	"IAT-111"	"Thalassiosira gravida/antarctica"	"Occurrence"	5198.471875	1	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	51.98471875	"core"	"phytoplankton"	"species"							
"Floe3"	60	"MR"					"cells/l"	"Bacillariophyceae"	"indet."	2015	"N-ICE2015"	"IAT-111"	"Centriceae"	"Occurrence"	10396.94375	2	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	103.9694375	"core"	"phytoplankton"								
"Floe3"	60	"MR"					"cells/l"	"Diploneis littoralis var. clathrata"		2015	"N-ICE2015"	"IAT-111"	"Diploneis littoralis var.clathrata"	"Occurrence"	5198.471875	1	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	51.98471875	"core"	"phytoplankton"	"variety"							
"Floe3"	10	"MR"					"cells/l"	"Entomoneis kjellmanii"		2015	"N-ICE2015"	"IAT-111"		"Occurrence"	4764.592592592592	8	0.0016790522682752402	"l"	"present"	"calculated"	54	321.61	10	500	0.5	47.6459259259259	"core"	"phytoplankton"								
"Floe3"	10	"MR"					"cells/l"	"Entomoneis kjellmanii var. kariana"		2015	"N-ICE2015"	"IAT-111"		"Occurrence"	3573.4444444444443	6	0.0016790522682752402	"l"	"present"	"calculated"	54	321.61	10	500	0.5	35.7344444444444	"core"	"phytoplankton"	"variety"							
"Floe3"	10	"MR"					"cells/l"	"Entomoneis paludosa"		2015	"N-ICE2015"	"IAT-111"		"Occurrence"	4169.018518518518	7	0.0016790522682752402	"l"	"present"	"calculated"	54	321.61	10	500	0.5	41.6901851851852	"core"	"phytoplankton"								
"Floe3"	60	"MR"					"cells/l"	"Fragilariopsis cylindrus"		2015	"N-ICE2015"	"IAT-111"		"Occurrence"	5198.471875	1	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	51.98471875	"core"	"phytoplankton"								
"Floe3"	60	"MR"					"cells/l"	"Navicula transitans var. derasa"		2015	"N-ICE2015"	"IAT-111"	"Navicula transitans var.derasa/delicatula"	"Occurrence"	5198.471875	1	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	51.98471875	"core"	"phytoplankton"								
"Floe3"	60	"MR"					"cells/l"	"Navicula"	"sp. cf. N. superba/valida"	2015	"N-ICE2015"	"IAT-111"		"Occurrence"	5198.471875	1	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	51.98471875	"core"	"phytoplankton"	"species"			"'+"				
"Floe3"	60	"MR"					"cells/l"	"Navicula valida var. minuta"		2015	"N-ICE2015"	"IAT-111"	"Navicula valida var.minuta"	"Occurrence"	5198.471875	1	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	51.98471875	"core"	"phytoplankton"	"variety"							
"Floe3"	60	"MR"					"cells/l"	"Navicula"	"sp."	2015	"N-ICE2015"	"IAT-111"	"Navicula sp. <30um"	"Occurrence"	57183.190625	11	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	571.83190625	"core"	"phytoplankton"	"species"							
"Floe3"	10	"MR"					"cells/l"	"Navicula"	"sp."	2015	"N-ICE2015"	"IAT-111"	"Navicula sp. <30um"	"Occurrence"	3573.4444444444443	6	0.0016790522682752402	"l"	"present"	"calculated"	54	321.61	10	500	0.5	35.7344444444444	"core"	"phytoplankton"	"species"							
"Floe3"	10	"MR"					"cells/l"	"Nitzschia brebissonii"		2015	"N-ICE2015"	"IAT-111"		"Occurrence"	595.574074074074	1	0.0016790522682752402	"l"	"present"	"calculated"	54	321.61	10	500	0.5	5.95574074074074	"core"	"phytoplankton"				"'+"				
"Floe3"	10	"MR"					"cells/l"	"Nitzschia longissima"		2015	"N-ICE2015"	"IAT-111"		"Occurrence"	1191.148148148148	2	0.0016790522682752402	"l"	"present"	"calculated"	54	321.61	10	500	0.5	11.9114814814815	"core"	"phytoplankton"								
"Floe3"	10	"MR"					"cells/l"	"Nitzschia levissima"		2015	"N-ICE2015"	"IAT-111"	"Nitzschia leavissima"	"Occurrence"	595.574074074074	1	0.0016790522682752402	"l"	"present"	"calculated"	54	321.61	10	500	0.5	5.95574074074074	"core"	"phytoplankton"								
"Floe3"	60	"MR"					"cells/l"	"Nitzschia frigida"		2015	"N-ICE2015"	"IAT-111"		"Occurrence"	452041.0326086957	50	0.00011060942789076837	"l"	"present"	"calculated"	184	16635.11	10	500	0.5	4520.41032608696	"core"	"phytoplankton"								
"Floe3"	60	"MR"					"cells/l"	"Nitzschia promare"		2015	"N-ICE2015"	"IAT-111"		"Occurrence"	520485.03680981597	51	0.00009798552579453938	"l"	"present"	"calculated"	163	16635.11	10	500	0.5	5204.85036809816	"core"	"phytoplankton"								
"Floe3"	60	"MR"					"cells/l"	"Stauroneis radissonii"		2015	"N-ICE2015"	"IAT-111"		"Occurrence"	5198.471875	1	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	51.98471875	"core"	"phytoplankton"								
"Floe3"	60	"MR"					"cells/l"	"Synedropsis hyperborea"		2015	"N-ICE2015"	"IAT-111"		"Occurrence"	10396.94375	2	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	103.9694375	"core"	"phytoplankton"				"'+"				
"Floe3"	60	"MR"					"cells/l"	"Pennales"	"indet."	2015	"N-ICE2015"	"IAT-111"	"Pennales indet. <30um"	"Occurrence"	20793.8875	4	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	207.938875	"core"	"phytoplankton"								
"Floe3"	60	"MR"					"cells/l"	"Gymnodinium"	"sp."	2015	"N-ICE2015"	"IAT-111"	"Gymnodinium sp. 10-20um"	"Occurrence"	5198.471875	1	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	51.98471875	"core"	"phytoplankton"	"species"							
"Floe3"	60	"MR"					"cells/l"	"Polarella glacialis"		2015	"N-ICE2015"	"IAT-111"	"Polarella glacialis cyst"	"Occurrence"	5198.471875	1	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	51.98471875	"core"	"phytoplankton"					"cyst"			
"Floe3"	60	"MR"					"cells/l"	"Chrysophyceae"		2015	"N-ICE2015"	"IAT-111"	"Chrysophyceae cyst"	"Occurrence"	41587.775	8	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	415.87775	"core"	"phytoplankton"					"cyst"			
"Floe3"	60	"MR"					"cells/l"	"Pterosperma"	"sp."	2015	"N-ICE2015"	"IAT-111"		"Occurrence"	5198.471875	1	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	51.98471875	"core"	"phytoplankton"	"species"							
"Floe3"	60	"MR"					"cells/l"	"Coccolithales"	"indet."	2015	"N-ICE2015"	"IAT-111"	"Coccolithales indet. 7-10um"	"Occurrence"	5198.471875	1	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	51.98471875	"core"	"phytoplankton"								
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-111"	"Flagellates"	"Occurrence"	233931.23437500003	45	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	2339.31234375	"core"	"phytoplankton"								
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-111"	"Flagellates"	"Occurrence"	31190.831250000003	6	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	311.9083125	"core"	"phytoplankton"								
"Floe3"	60	"MR"					"cells/l"	"Eukaryota incertae sedis"	"indet."	2015	"N-ICE2015"	"IAT-111"	"Flagellates"	"Occurrence"	10396.94375	2	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	103.9694375	"core"	"phytoplankton"								
"Floe3"	60	"MR"					"cells/l"	"Eukaryota"	"incertae sedis"	2015	"N-ICE2015"	"IAT-111"	"Spora indet."	"Occurrence"	10396.94375	2	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	103.9694375	"core"	"phytoplankton"					"spora"			
"Floe3"	60	"MR"					"cells/l"	"Eukaryota"	"incertae sedis"	2015	"N-ICE2015"	"IAT-111"	"Incertains  taxa"	"Occurrence"	36389.303125000006	7	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	363.89303125	"core"	"phytoplankton"								
"Floe3"	60	"MR"					"cells/l"	"Eukaryota"	"incertae sedis"	2015	"N-ICE2015"	"IAT-111"	"cell"	"Occurrence"	5198.471875	1	0.0001923642224187276	"l"	"present"	"calculated"	320	16635.11	10	500	0.5	51.98471875	"core"	"phytoplankton"								
"Floe3"	60	"MR"					"cells/l"	"Attheya septentrionalis"		2015	"N-ICE2015"	"IAT-112"		"Occurrence"	14764.89053254438	3	0.00020318470992978103	"l"	"present"	"calculated"	338	16635.11	10	2520	2.52	147.648905325444	"Niskin bottle"	"microplankton"								
