"maximumDepthInMeters"	"magnification"	"identifiedBy"	"organismQuantityType"	"scientificName"	"identificationQualifier"	"year"	"expedition"	"locationID"	"fieldNumber"	"previousIdentifications"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationRemarks"	"taxonRank"	"minimumDepthInMeters"	"occurrenceRemarks"	"lifeStage"	"verbatimTaxon"	"organismRemarks"
10	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2010	"Alkekonge2010"	"KB3"	"ALK10-155"		"Occurrence"	6959.16315789474	18	0.0025865178889476273	"l"	"present"	"verified"	228	4407.47	50	1000	1	347.958157894737	"Niskin bottle"	"phytoplankton"	"sp. cf g. gracilentum"	"species"	10				
10	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. parvum (GG6)"	2010	"Alkekonge2010"	"KB3"	"ALK10-155"		"Occurrence"	3479.58157894737	9	0.0025865178889476273	"l"	"present"	"verified"	228	4407.47	50	1000	1	173.979078947368	"Niskin bottle"	"phytoplankton"	"sp. cf. G. parvum (GG6)"	"species"	10				
10	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 1"	2010	"Alkekonge2010"	"KB3"	"ALK10-155"		"Occurrence"	1159.86052631579	3	0.0025865178889476273	"l"	"present"	"verified"	228	4407.47	50	1000	1	57.9930263157895	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"	10				
10	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-155"	"Gymnodinium sp. 10-20um"	"Occurrence"	3479.58157894737	9	0.0025865178889476273	"l"	"present"	"verified"	228	4407.47	50	1000	1	173.979078947368	"Niskin bottle"	"phytoplankton"	"sp. 10-20um"	"species"	10				
10	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-155"	"Gymnodinium sp. 20-30um"	"Occurrence"	13145.0859649123	34	0.0025865178889476273	"l"	"present"	"verified"	228	4407.47	50	1000	1	657.254298245614	"Niskin bottle"	"phytoplankton"	"sp. 20-30um"	"species"	10				
10	40	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-155"	"Gymnodinium sp. 30-40um"	"Occurrence"	773.240350877193	2	0.0025865178889476273	"l"	"present"	"verified"	228	4407.47	50	1000	1	38.6620175438597	"Niskin bottle"	"phytoplankton"	"sp. 30-40um"	"species"	10				
10	40	"iopan.pl"	"cells/l"	"Gyrodinium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-155"	"Gyrodinium sp. 10-20um"	"Occurrence"	773.240350877193	2	0.0025865178889476273	"l"	"present"	"verified"	228	4407.47	50	1000	1	38.6620175438597	"Niskin bottle"	"phytoplankton"	"sp. 10-20um"	"species"	10				
10	40	"iopan.pl"	"cells/l"	"Gyrodinium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-155"	"Gyrodinium sp. 20-30um"	"Occurrence"	386.620175438597	1	0.0025865178889476273	"l"	"present"	"verified"	228	4407.47	50	1000	1	19.3310087719298	"Niskin bottle"	"phytoplankton"	"sp. 20-30um"	"species"	10				
10	40	"iopan.pl"	"cells/l"	"Gyrodinium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-155"	"Gyrodinium sp. 30-40um"	"Occurrence"	773.240350877193	2	0.0025865178889476273	"l"	"present"	"verified"	228	4407.47	50	1000	1	38.6620175438597	"Niskin bottle"	"phytoplankton"	"sp. 30-40um"	"species"	10				
10	40	"iopan.pl"	"cells/l"	"Heterocapsa minima"		2010	"Alkekonge2010"	"KB3"	"ALK10-155"		"Occurrence"	386.620175438597	1	0.0025865178889476273	"l"	"present"	"verified"	228	4407.47	50	1000	1	19.3310087719298	"Niskin bottle"	"phytoplankton"			10				
10	40	"iopan.pl"	"cells/l"	"Lessardia elongata"		2010	"Alkekonge2010"	"KB3"	"ALK10-155"		"Occurrence"	773.240350877193	2	0.0025865178889476273	"l"	"present"	"verified"	228	4407.47	50	1000	1	38.6620175438597	"Niskin bottle"	"phytoplankton"			10				
10	40	"iopan.pl"	"cells/l"	"Algirosphaera robusta"		2010	"Alkekonge2010"	"KB3"	"ALK10-155"		"Occurrence"	1933.10087719298	5	0.0025865178889476273	"l"	"present"	"verified"	228	4407.47	50	1000	1	96.6550438596491	"Niskin bottle"	"phytoplankton"			10				
10	10	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"		2010	"Alkekonge2010"	"KB3"	"ALK10-155"		"Occurrence"	194.915151515152	2	0.010260874972793134	"l"	"present"	"verified"	66	321.61	50	1000	1	9.74575757575758	"Niskin bottle"	"phytoplankton"			10				
10	10	"iopan.pl"	"cells/l"	"Tintinnopsis"		2010	"Alkekonge2010"	"KB3"	"ALK10-155"	"Tintinnopsis aglutinated sp. 1"	"Occurrence"	194.915151515152	2	0.010260874972793134	"l"	"present"	"verified"	66	321.61	50	1000	1	9.74575757575758	"Niskin bottle"	"phytoplankton"	"sp. 1"		10		"aglutinated sp. 1"		
50	60	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-157"		"Occurrence"	1406.77463002114	2	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	70.3387315010571	"Niskin bottle"	"phytoplankton"	"sp."	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Teleaulax"	"sp. cf. t.amphioxeia"	2010	"Alkekonge2010"	"KB3"	"ALK10-157"	"Teleaulax sp. cf t.amphioxeia"	"Occurrence"	20398.2321353066	29	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	1019.91160676533	"Niskin bottle"	"phytoplankton"	"sp. cf t.amphioxeia"	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Cryptophyceae"		2010	"Alkekonge2010"	"KB3"	"ALK10-157"	"Cryptophyceae < 10um"	"Occurrence"	2110.16194503171	3	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	105.508097251586	"Niskin bottle"	"phytoplankton"	"< 10um"		50				
50	60	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-157"	"Cryptomonas sp. >10um"	"Occurrence"	2813.54926004228	4	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	140.677463002114	"Niskin bottle"	"phytoplankton"	"sp. >10um"	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Chaetoceros simplex"		2010	"Alkekonge2010"	"KB3"	"ALK10-157"		"Occurrence"	2110.16194503171	3	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	105.508097251586	"Niskin bottle"	"phytoplankton"			50				
50	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"KB3"	"ALK10-157"	"Flagellatae"	"Occurrence"	4220.32389006343	6	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	211.016194503171	"Niskin bottle"	"phytoplankton"	"3-7um"		50				
50	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"KB3"	"ALK10-157"	"Flagellatae"	"Occurrence"	4923.711205074	7	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	246.1855602537	"Niskin bottle"	"phytoplankton"	">7um"		50				
50	60	"iopan.pl"	"cells/l"	"Uronema marinum"		2010	"Alkekonge2010"	"KB3"	"ALK10-157"		"Occurrence"	1406.77463002114	2	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	70.3387315010571	"Niskin bottle"	"phytoplankton"			50				
50	60	"iopan.pl"	"cells/l"	"Gyrodinium flagellare"		2010	"Alkekonge2010"	"KB3"	"ALK10-157"		"Occurrence"	4923.711205074	7	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	246.1855602537	"Niskin bottle"	"phytoplankton"			50				
50	60	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2010	"Alkekonge2010"	"KB3"	"ALK10-157"		"Occurrence"	2110.16194503171	3	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	105.508097251586	"Niskin bottle"	"phytoplankton"			50				
50	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. parvum (GG6)"	2010	"Alkekonge2010"	"KB3"	"ALK10-157"		"Occurrence"	11254.1970401691	16	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	562.709852008457	"Niskin bottle"	"phytoplankton"	"sp. cf. G. parvum (GG6)"	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 1"	2010	"Alkekonge2010"	"KB3"	"ALK10-157"		"Occurrence"	4220.32389006343	6	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	211.016194503171	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 5"	2010	"Alkekonge2010"	"KB3"	"ALK10-157"		"Occurrence"	16881.2955602537	24	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	844.064778012685	"Niskin bottle"	"phytoplankton"	"sp. 5"	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 13"	2010	"Alkekonge2010"	"KB3"	"ALK10-157"		"Occurrence"	1406.77463002114	2	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	70.3387315010571	"Niskin bottle"	"phytoplankton"	"sp. 13"	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-157"	"Gymnodinium sp. < 10um"	"Occurrence"	2813.54926004228	4	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	140.677463002114	"Niskin bottle"	"phytoplankton"	"sp. < 10um"	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-157"	"Gymnodinium sp. 20-30um"	"Occurrence"	7737.26046511628	11	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	386.863023255814	"Niskin bottle"	"phytoplankton"	"sp. 20-30um"	"species"	50				
50	10	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-157"	"Gymnodinium sp. 30-40um"	"Occurrence"	52.2943089430894	1	0.019122539722023567	"l"	"present"	"verified"	123	321.61	50	1000	1	2.61471544715447	"Niskin bottle"	"phytoplankton"	"sp. 30-40um"	"species"	50				
50	10	"iopan.pl"	"cells/l"	"Gyrodinium"	"sp. 2"	2010	"Alkekonge2010"	"KB3"	"ALK10-157"		"Occurrence"	52.2943089430894	1	0.019122539722023567	"l"	"present"	"verified"	123	321.61	50	1000	1	2.61471544715447	"Niskin bottle"	"phytoplankton"	"sp. 2"	"species"	50				
50	60	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"		2010	"Alkekonge2010"	"KB3"	"ALK10-157"		"Occurrence"	703.387315010571	1	0.0014216918313134088	"l"	"present"	"verified"	473	16635.11	50	1000	1	35.1693657505285	"Niskin bottle"	"phytoplankton"			50				
50	10	"iopan.pl"	"cells/l"	"Tintinnopsis"		2010	"Alkekonge2010"	"KB3"	"ALK10-157"	"Tintinnopsis aglutinated sp. 1"	"Occurrence"	52.2943089430894	1	0.019122539722023567	"l"	"present"	"verified"	123	321.61	50	1000	1	2.61471544715447	"Niskin bottle"	"phytoplankton"	"sp. 1"		50		"aglutinated sp. 1"		
100	60	"iopan.pl"	"cells/l"	"Monosiga marina"		2010	"Alkekonge2010"	"KB3"	"ALK10-158"		"Occurrence"	1383.37713097713	2	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	69.1688565488566	"Niskin bottle"	"phytoplankton"			100				
100	60	"iopan.pl"	"cells/l"	"Dinobryon balticum"		2010	"Alkekonge2010"	"KB3"	"ALK10-158"		"Occurrence"	4150.13139293139	6	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	207.50656964657	"Niskin bottle"	"phytoplankton"			100				
100	60	"iopan.pl"	"cells/l"	"Chaetoceros"	"sp. cf. Ch. simplex"	2010	"Alkekonge2010"	"KB3"	"ALK10-158"		"Occurrence"	691.688565488566	1	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	34.5844282744283	"Niskin bottle"	"phytoplankton"	"sp. cf. simplex"	"species"	100				
100	60	"iopan.pl"	"cells/l"	"Bacillariophyceae"	"indet."	2010	"Alkekonge2010"	"KB3"	"ALK10-158"	"Pennate"	"Occurrence"	691.688565488566	1	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	34.5844282744283	"Niskin bottle"	"phytoplankton"			100				
100	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"KB3"	"ALK10-158"	"Flagellatae"	"Occurrence"	1383.37713097713	2	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	69.1688565488566	"Niskin bottle"	"phytoplankton"	"~3um"		100				
100	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"KB3"	"ALK10-158"	"Flagellatae"	"Occurrence"	22134.0340956341	32	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	1106.70170478171	"Niskin bottle"	"phytoplankton"	"3-7um"		100				
100	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"KB3"	"ALK10-158"	"Flagellatae"	"Occurrence"	1383.37713097713	2	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	69.1688565488566	"Niskin bottle"	"phytoplankton"	">7um"		100				
100	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"KB3"	"ALK10-158"	"Monoflagellatae"	"Occurrence"	691.688565488566	1	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	34.5844282744283	"Niskin bottle"	"phytoplankton"	"3-7um"		100				
100	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"KB3"	"ALK10-158"	"Biflagellatae"	"Occurrence"	1383.37713097713	2	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	69.1688565488566	"Niskin bottle"	"phytoplankton"	"3-7um"		100				
100	60	"iopan.pl"	"cells/l"	"Amphidinium sphenoides"		2010	"Alkekonge2010"	"KB3"	"ALK10-158"		"Occurrence"	691.688565488566	1	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	34.5844282744283	"Niskin bottle"	"phytoplankton"			100				
100	60	"iopan.pl"	"cells/l"	"Pentapharsodinium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-158"	"Pentapharsodinium sp. cyst"	"Occurrence"	691.688565488566	1	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	34.5844282744283	"Niskin bottle"	"phytoplankton"	"sp. cyst"	"species"	100		"cyst"		
100	60	"iopan.pl"	"cells/l"	"Lessardia elongata"		2010	"Alkekonge2010"	"KB3"	"ALK10-158"		"Occurrence"	691.688565488566	1	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	34.5844282744283	"Niskin bottle"	"phytoplankton"			100				
100	60	"iopan.pl"	"cells/l"	"Gyrodinium flagellare"		2010	"Alkekonge2010"	"KB3"	"ALK10-158"		"Occurrence"	2075.0656964657	3	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	103.753284823285	"Niskin bottle"	"phytoplankton"			100				
100	60	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"		2010	"Alkekonge2010"	"KB3"	"ALK10-158"		"Occurrence"	6916.88565488566	10	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	345.844282744283	"Niskin bottle"	"phytoplankton"			100				
100	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. gracilentum"	2010	"Alkekonge2010"	"KB3"	"ALK10-158"		"Occurrence"	18675.5912681913	27	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	933.779563409563	"Niskin bottle"	"phytoplankton"	"sp. cf g. gracilentum"	"species"	100				
100	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. parvum (GG6)"	2010	"Alkekonge2010"	"KB3"	"ALK10-158"		"Occurrence"	7608.57422037422	11	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	380.428711018711	"Niskin bottle"	"phytoplankton"	"sp. cf. G. parvum (GG6)"	"species"	100				
100	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 1"	2010	"Alkekonge2010"	"KB3"	"ALK10-158"		"Occurrence"	2766.75426195426	4	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	138.337713097713	"Niskin bottle"	"phytoplankton"	"sp. 1"	"species"	100				
100	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-158"	"Gymnodinium sp. < 10um"	"Occurrence"	3458.44282744283	5	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	172.922141372141	"Niskin bottle"	"phytoplankton"	"sp. < 10um"	"species"	100				
100	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-158"	"Gymnodinium sp. 10-20um"	"Occurrence"	12450.3941787942	18	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	622.519708939709	"Niskin bottle"	"phytoplankton"	"sp. 10-20um"	"species"	100				
100	10	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-158"	"Gymnodinium sp. 20-30um"	"Occurrence"	131.269387755102	2	0.015235844656571624	"l"	"present"	"verified"	98	321.61	50	1000	1	6.5634693877551	"Niskin bottle"	"phytoplankton"	"sp. 20-30um"	"species"	100				
100	10	"iopan.pl"	"cells/l"	"Gyrodinium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-158"	"Gyrodinium sp. 20-30um"	"Occurrence"	65.634693877551	1	0.015235844656571624	"l"	"present"	"verified"	98	321.61	50	1000	1	3.28173469387755	"Niskin bottle"	"phytoplankton"	"sp. 20-30um"	"species"	100				
100	60	"iopan.pl"	"cells/l"	"Algirosphaera robusta"		2010	"Alkekonge2010"	"KB3"	"ALK10-158"		"Occurrence"	4841.81995841996	7	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	242.090997920998	"Niskin bottle"	"phytoplankton"			100				
100	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"	"indet. domek"	2010	"Alkekonge2010"	"KB3"	"ALK10-158"	"Cell"	"Occurrence"	1383.37713097713	2	0.0014457373591157496	"l"	"present"	"verified"	481	16635.11	50	1000	1	69.1688565488566	"Niskin bottle"	"phytoplankton"	"domek"		100				
0	10	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-160"		"Occurrence"	121.736179577465	43	0.3532228475482727	"l"	"present"	"verified"	71	321.61	10	200	32	194.777887323944	"Niskin bottle"	"microplankton"	"sp."	"species"					
0	10	"iopan.pl"	"cells/l"	"Amylax triacantha"		2010	"Alkekonge2010"	"KB3"	"ALK10-160"		"Occurrence"	5.66214788732394	2	0.3532228475482727	"l"	"present"	"verified"	71	321.61	10	200	32	9.05943661971831	"Niskin bottle"	"microplankton"							
0	10	"iopan.pl"	"cells/l"	"Dinophysis norvegica"		2010	"Alkekonge2010"	"KB3"	"ALK10-160"		"Occurrence"	14.1553697183099	5	0.3532228475482727	"l"	"present"	"verified"	71	321.61	10	200	32	22.6485915492958	"Niskin bottle"	"microplankton"							
0	10	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. 13"	2010	"Alkekonge2010"	"KB3"	"ALK10-160"		"Occurrence"	25.4796654929577	9	0.3532228475482727	"l"	"present"	"verified"	71	321.61	10	200	32	40.7674647887324	"Niskin bottle"	"microplankton"	"sp. 13"	"species"					
0	10	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"		2010	"Alkekonge2010"	"KB3"	"ALK10-160"		"Occurrence"	16.9864436619718	6	0.3532228475482727	"l"	"present"	"verified"	71	321.61	10	200	32	27.1783098591549	"Niskin bottle"	"microplankton"							
0	10	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"		2010	"Alkekonge2010"	"KB3"	"ALK10-160"		"Occurrence"	28.3107394366197	10	0.3532228475482727	"l"	"present"	"verified"	71	321.61	10	200	32	45.2971830985916	"Niskin bottle"	"microplankton"							
0	10	"iopan.pl"	"cells/l"	"Ptychocylis obtusa"		2010	"Alkekonge2010"	"KB3"	"ALK10-160"		"Occurrence"	2.83107394366197	1	0.3532228475482727	"l"	"present"	"verified"	71	321.61	10	200	32	4.52971830985916	"Niskin bottle"	"microplankton"							
0	10	"iopan.pl"	"cells/l"	"Tintinnopsis"		2010	"Alkekonge2010"	"KB3"	"ALK10-160"	"Tintinnopsis aglutinated sp. 1"	"Occurrence"	222.854755434783	51	0.22884860545381047	"l"	"present"	"verified"	46	321.61	10	200	32	356.567608695652	"Niskin bottle"	"microplankton"	"sp. 1"				"aglutinated sp. 1"		
10	60	"iopan.pl"	"cells/l"	"Alexandrium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-161"		"Occurrence"	5003.04060150376	2	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	250.152030075188	"Niskin bottle"	"phytoplankton"	"sp."	"species"	10				
10	60	"iopan.pl"	"cells/l"	"Leucocryptos marina"		2010	"Alkekonge2010"	"KB3"	"ALK10-161"		"Occurrence"	2501.52030075188	1	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	125.076015037594	"Niskin bottle"	"phytoplankton"			10				
10	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp. cf. G. arcticum"	2010	"Alkekonge2010"	"KB3"	"ALK10-161"		"Occurrence"	7504.56090225564	3	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	375.228045112782	"Niskin bottle"	"phytoplankton"	"sp. cf g.arcticum"	"species"	10				
10	60	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-161"		"Occurrence"	7504.56090225564	3	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	375.228045112782	"Niskin bottle"	"phytoplankton"	"sp."	"species"	10				
10	60	"iopan.pl"	"cells/l"	"Strombidiidae"	"indet."	2010	"Alkekonge2010"	"KB3"	"ALK10-161"	"Strombididae"	"Occurrence"	5003.04060150376	2	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	250.152030075188	"Niskin bottle"	"phytoplankton"			10				
10	60	"iopan.pl"	"cells/l"	"Gymnodinium"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-161"	"Gymnodinium sp. 10-20um"	"Occurrence"	5003.04060150376	2	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	250.152030075188	"Niskin bottle"	"phytoplankton"	"sp. 10-20um"	"species"	10				
10	60	"iopan.pl"	"cells/l"	"Dinobryon"	"spp."	2010	"Alkekonge2010"	"KB3"	"ALK10-161"	"Dinobryon spp. cyst"	"Occurrence"	2501.52030075188	1	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	125.076015037594	"Niskin bottle"	"phytoplankton"	"cyst"	"species"	10		"cyst"		
10	60	"iopan.pl"	"cells/l"	"Eukaryota incertae sedis"		2010	"Alkekonge2010"	"KB3"	"ALK10-161"	"Flagellatae"	"Occurrence"	5003.04060150376	2	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	250.152030075188	"Niskin bottle"	"phytoplankton"	"5-10um"		10				
10	60	"iopan.pl"	"cells/l"	"Protoperidinium brevipes"		2010	"Alkekonge2010"	"KB3"	"ALK10-161"		"Occurrence"	2501.52030075188	1	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	125.076015037594	"Niskin bottle"	"phytoplankton"			10				
10	60	"iopan.pl"	"cells/l"	"Protoperidinium pellucidum"		2010	"Alkekonge2010"	"KB3"	"ALK10-161"		"Occurrence"	2501.52030075188	1	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	125.076015037594	"Niskin bottle"	"phytoplankton"			10				
10	60	"iopan.pl"	"cells/l"	"Dinobryon balticum"		2010	"Alkekonge2010"	"KB3"	"ALK10-161"		"Occurrence"	2501.52030075188	1	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	125.076015037594	"Niskin bottle"	"phytoplankton"			10				
10	60	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"		2010	"Alkekonge2010"	"KB3"	"ALK10-161"		"Occurrence"	2501.52030075188	1	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	125.076015037594	"Niskin bottle"	"phytoplankton"			10				
10	60	"iopan.pl"	"cells/l"	"Dinophysis contracta"		2010	"Alkekonge2010"	"KB3"	"ALK10-161"		"Occurrence"	2501.52030075188	1	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	125.076015037594	"Niskin bottle"	"phytoplankton"	"Old Dinophysis rotundata"		10				
10	60	"iopan.pl"	"cells/l"	"Leegaardiella sol"		2010	"Alkekonge2010"	"KB3"	"ALK10-161"		"Occurrence"	2501.52030075188	1	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	125.076015037594	"Niskin bottle"	"phytoplankton"			10				
10	60	"iopan.pl"	"cells/l"	"Tintinnopsis"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-161"		"Occurrence"	5003.04060150376	2	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	250.152030075188	"Niskin bottle"	"phytoplankton"	"sp."	"species"	10				
10	60	"iopan.pl"	"cells/l"	"Micracanthodinium claytonii"		2010	"Alkekonge2010"	"KB3"	"ALK10-161"		"Occurrence"	5003.04060150376	2	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	250.152030075188	"Niskin bottle"	"phytoplankton"			10				
10	60	"iopan.pl"	"cells/l"	"Lessardia elongata"		2010	"Alkekonge2010"	"KB3"	"ALK10-161"		"Occurrence"	2501.52030075188	1	0.00039975689971391825	"l"	"present"	"verified"	133	16635.11	50	1000	1	125.076015037594	"Niskin bottle"	"phytoplankton"			10				
5	40	"iopan.pl"	"cells/l"	"Dinobryon balticum"		2010	"Alkekonge2010"	"KB3"	"ALK10-162"		"Occurrence"	1469.15666666667	4	0.0027226504094185547	"l"	"present"	"verified"	240	4407.47	50	1000	1	73.4578333333333	"Niskin bottle"	"phytoplankton"			5				
5	40	"iopan.pl"	"cells/l"	"Cryptomonas"	"sp."	2010	"Alkekonge2010"	"KB3"	"ALK10-162"	"Cryptomonas sp. >10um"	"Occurrence"	7713.0725	21	0.0027226504094185547	"l"	"present"	"verified"	240	4407.47	50	1000	1	385.653625	"Niskin bottle"	"phytoplankton"	"sp. >10um"	"species"	5				
