"maximumDepthInMeters"	"magnification"	"Calculated_volume__m3_for_a_cell"	"Calculated_Carbon_pg_counting_unit_____Menden_Deuer__Lessard_2000"	"Calculated_volume__m3_cells_in_1000ml"	"Calculated_Carbon_pg_counting_unit_2____Menden_Deuer__Lessard_2000"	"mg"	"kto"	"minimumDepthInMeters"	"identifiedBy"	"organismQuantityType"	"scientificName"	"year"	"expedition"	"locationID"	"fieldNumber"	"basisOfRecord"	"organismQuantity"	"individualCount"	"sampleSizeValue"	"sampleSizeUnit"	"occurrenceStatus"	"quantificationStatus"	"fieldsInCount"	"maxFields"	"takenVolume"	"bottleVolume"	"initialVolume"	"cellsInChamber"	"gear"	"sampletype"	"identificationQualifier"	"taxonRank"	"previousIdentifications"	"occurrenceRemarks"	"sp"	"verbatimTaxon"	"organismRemarks"	"lifeStage"
50	10	9655.5	490.958546752381	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Rhizosolenia hebetata"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	103.764516129032	1	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	1000	1	5.19	"Niskin bottle"	"phytoplankton"								
50	10						"MR"	50	"iopan.pl"	"cells/l"	"Pseudo-nitzschia"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	311.293548387097	3	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	1000	1	15.56	"Niskin bottle"	"phytoplankton"					"sp."			
50	60	3802.91569155093	496.801993746527	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Katodinium glaucum"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	1369.14485596708	1	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	68.46	"Niskin bottle"	"phytoplankton"								
50	60	383.0644019244	57.5633375558182	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	2738.28971193416	2	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	136.91	"Niskin bottle"	"phytoplankton"								
50	60	389.736508806867	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Gymnodinium gracilentum"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	13691.4485596708	10	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	684.57	"Niskin bottle"	"phytoplankton"			"Gymnodinium gracilientum"					
50	60	389.736508806867	58.5043023873053	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Gymnodinium"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	4107.43456790123	3	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	205.37	"Niskin bottle"	"phytoplankton"	"cf. gracilentum"		"Gymnodinium cf gracilentum"					
50	60	2317.29915152517	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Gymnodinium wulffii"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	2738.28971193416	2	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	136.91	"Niskin bottle"	"phytoplankton"								
50	60	72.482484375	12.0562599785516	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Gymnodinium"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	5476.57942386831	4	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	273.83	"Niskin bottle"	"phytoplankton"	"sp."	"species"			"< 10um"			
50	60	750.362004332862	108.226363252378	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Gymnodinium"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	28752.0419753086	21	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	1437.6	"Niskin bottle"	"phytoplankton"	"sp."	"species"			"10-20um"			
50	60	155.43	24.6777166014818	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Phaeocystis"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	39705.2008230453	29	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	1985.26	"Niskin bottle"	"phytoplankton"					"sp."			
50	60	52.60425672	8.92261934298215	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Monosiga marina"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	2738.28971193416	2	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	136.91	"Niskin bottle"	"phytoplankton"								
50	60	25	4.41096474437473	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Cryptophyceae"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	2738.28971193416	2	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	136.91	"Niskin bottle"	"phytoplankton"								
50	60	117.23484375	18.936425380426	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Cryptomonas"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	2738.28971193416	2	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	136.91	"Niskin bottle"	"phytoplankton"					"sp."			
50	60	280.038832624	42.8935208343959	1530000	139000	0.139	"MR"	50	"iopan.pl"	"cells/l"	"Algirosphaera robusta"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	5476.57942386831	4	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	273.83	"Niskin bottle"	"phytoplankton"								
50	60	772.770766204444	111.258536734476	19000000	1480000	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Coccolithales"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	24644.6074074074	18	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	1232.23	"Niskin bottle"	"phytoplankton"			"Coccolithales n.det"					
50	60	10.30077	1.92991592693014	113000	12000	0.012	"MR"	50	"iopan.pl"	"cells/l"	"Eukaryota"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	10953.1588477366	8	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	547.66	"Niskin bottle"	"phytoplankton"	"incertae sedis"				"~3um"	"Flagellatae"	"flagellate"	
50	60	226.753442793636	35.1818646558448	9310000	756000	0.756	"MR"	50	"iopan.pl"	"cells/l"	"Eukaryota"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	41074.3456790124	30	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	2053.72	"Niskin bottle"	"phytoplankton"	"incertae sedis"				"3-7um"	"Flagellatae"	"flagellate"	
50	60	382.9857595725	57.5522407246989	4190000	357000	0.357	"MR"	50	"iopan.pl"	"cells/l"	"Eukaryota"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	10953.1588477366	8	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	547.66	"Niskin bottle"	"phytoplankton"	"incertae sedis"				"7-10um"	"Flagellatae"	"flagellate"	
50	60	10.30077	1.92991592693014	28200	3260	0.00326	"MR"	50	"iopan.pl"	"cells/l"	"Eukaryota"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	2738.28971193416	2	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	136.91	"Niskin bottle"	"phytoplankton"	"incertae sedis"				"~3um"	"Flagellatae wiele flag."	"flagellate"	
50	60	226.753442793636	35.1818646558448	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Eukaryota"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	19168.0279835391	14	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	958.4	"Niskin bottle"	"phytoplankton"	"incertae sedis"				"3-7um"	"Flagellatae wiele flag."	"flagellate"	
50	60	681.77068194	98.9099847614324	4670000	395000	0.395	"MR"	50	"iopan.pl"	"cells/l"	"Eukaryota"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	6845.72427983539	5	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	342.29	"Niskin bottle"	"phytoplankton"	"incertae sedis"				"15-20um"	"Flagellatae wiele flag."	"flagellate"	
50	60	18215.5262706546	2162.7609979415	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Uronema marinum"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	4107.43456790123	3	0.0007303829069961064	"l"	"present"	"verified"	243	16635.11	50	1000	1	205.37	"Niskin bottle"	"phytoplankton"			"Uronema marina"					
50	10	2319.42621704692	312.281386319977	963000	89700	0.089732613093937	"MR"	50	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	415.058064516129	4	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	1000	1	20.75	"Niskin bottle"	"phytoplankton"								
50	10	1471.6590177942	203.715797376597	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	726.351612903226	7	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	1000	1	36.32	"Niskin bottle"	"phytoplankton"								
50	10	262676.7	26502.7285332242	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Parafavella obtusangula"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	311.293548387097	3	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	1000	1	15.56	"Niskin bottle"	"phytoplankton"								
50	10	11.5201602804909	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Ptychocylis obtusa"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	103.764516129032	1	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	1000	1	5.19	"Niskin bottle"	"phytoplankton"								
50	10	1298.99552432857	181.188795924253	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Strombidium"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	518.822580645161	5	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	1000	1	25.94	"Niskin bottle"	"phytoplankton"	"sp."	"species"			"sp."			
50	10	8.18	1.55375904917298	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Halosphaera"	2012	"ICE2012"	"R12c"	"ICE12-588"	"Occurrence"	5188.22580645161	50	0.009639003762320825	"l"	"present"	"verified"	62	321.61	50	1000	1	259.41	"Niskin bottle"	"phytoplankton"					"Cos"			
50	10		0	0	0	0	"MR"	50	"iopan.pl"	"cells/l"	"Chaetoceros concavicornis"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	965.01	9	0.009328068157084668	"l"	"present"	"verified"	60	321.61	50	1000	1	48.25	"Niskin bottle"	"phytoplankton"								
50	10						"MR"	50	"iopan.pl"	"cells/l"	"Thalassiosira"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	27878.0666666667	52	0.0018656136314169334	"l"	"present"	"verified"	12	321.61	50	1000	1	1393.9	"Niskin bottle"	"phytoplankton"	"spp. gravida/pacyfica"	"species"	"Thalassiosira gravida/pacyfica"					
50	60	416.286944590909	38.3459976411873	1380000	27500	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Pseudo-nitzschia pseudodelicatissima"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	3327.022	2	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	166.35	"Niskin bottle"	"phytoplankton"								
50	60	383.0644019244	57.5633375558182	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Gymnodinium galeatum"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	26616.176	16	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	1330.81	"Niskin bottle"	"phytoplankton"								
50	60	389.736508806867	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Gymnodinium gracilentum"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	29943.198	18	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	1497.16	"Niskin bottle"	"phytoplankton"			"Gymnodinium gracilientum"					
50	60	45	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Gyrodinium"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	1663.511	1	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	83.18	"Niskin bottle"	"phytoplankton"	"cf. flagellare"		"Gyrodinium cf flagellare"					
50	60	2317.29915152517	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Gymnodinium wulffii"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	13308.088	8	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	665.4	"Niskin bottle"	"phytoplankton"								
50	60	1604.67133918733	220.958796171788	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Gymnodinium"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	1663.511	1	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	83.18	"Niskin bottle"	"phytoplankton"	"sp."	"species"			"krasnal"			
50	60	72.482484375	12.0562599785515	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Gymnodinium"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	23289.154	14	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	1164.46	"Niskin bottle"	"phytoplankton"	"sp."	"species"			"< 10um"			
50	60	750.362004332862	108.226363252378	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Gymnodinium"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	83175.55	50	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	4158.78	"Niskin bottle"	"phytoplankton"	"sp."	"species"			"10-20um"			
50	10	14904.610045118	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Gyrodinium fusiforme"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	321.67	3	0.009328068157084668	"l"	"present"	"verified"	60	321.61	50	1000	1	16.08	"Niskin bottle"	"phytoplankton"								
50	10						"MR"	50	"iopan.pl"	"cells/l"	"Gyrodinium pingue"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	321.67	3	0.009328068157084668	"l"	"present"	"verified"	60	321.61	50	1000	1	16.08	"Niskin bottle"	"phytoplankton"								
50	60	41703.4599099702	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Gyrodinium"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	4990.533	3	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	249.53	"Niskin bottle"	"phytoplankton"	"sp."	"species"			"sp."			
50	60	1957	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Gyrodinium"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	3327.022	2	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	166.35	"Niskin bottle"	"phytoplankton"	"sp."	"species"			"10-20um"			
50	60	1187	166.469812639441	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Lessardia elongata"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	1663.511	1	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	83.18	"Niskin bottle"	"phytoplankton"								
50	10	15315.5	1837.77326286161	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Micracanthodinium claytonii"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	321.67	3	0.009328068157084668	"l"	"present"	"verified"	60	321.61	50	1000	1	16.08	"Niskin bottle"	"phytoplankton"								
50	60						"MR"	50	"iopan.pl"	"cells/l"	"Polarella glacialis"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	3327.022	2	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	166.35	"Niskin bottle"	"phytoplankton"								
50	60	1218.182625	170.583764974517	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Prorocentrum"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	14971.599	9	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	748.58	"Niskin bottle"	"phytoplankton"	"sp."	"species"			"sp."			
50	10	88937.2291666667	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Protoperidinium pallidum"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	321.67	3	0.009328068157084668	"l"	"present"	"verified"	60	321.61	50	1000	1	16.08	"Niskin bottle"	"phytoplankton"								
50	60	116.249777777778	18.4718080252017	193000	19900	0.0199	"MR"	50	"iopan.pl"	"cells/l"	"Dinobryon balticum"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	1663.511	1	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	83.18	"Niskin bottle"	"phytoplankton"								
50	60	94.0344094833333	15.3418977406456	156000	16300	0.0163	"MR"	50	"iopan.pl"	"cells/l"	"Dinobryon faculiferum"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	1663.511	1	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	83.18	"Niskin bottle"	"phytoplankton"								
50	60	30.3533333333333	5.30154140228938	101000	10800	0.0108	"MR"	50	"iopan.pl"	"cells/l"	"Dinobryon"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	3327.022	2	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	166.35	"Niskin bottle"	"phytoplankton"	"sp."	"species"			"sp."			
50	60	136.287338365556	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Ochrophyta"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	48241.819	29	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	2412.09	"Niskin bottle"	"phytoplankton"			"Chrysophyta"					"cyst"
50	60	117.23484375	18.936425380426	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Cryptomonas"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	18298.621	11	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	914.93	"Niskin bottle"	"phytoplankton"					"sp."			
50	60	25	4.41096474437473	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Cryptophyceae"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	6654.044	4	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	332.7	"Niskin bottle"	"phytoplankton"					"< 10um"			
50	60	140.84669745119	22.4971172914117	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Leucocryptos marina"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	1663.511	1	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	83.18	"Niskin bottle"	"phytoplankton"								
50	60						"MR"	50	"iopan.pl"	"cells/l"	"Pyramimonas nansenii"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	1663.511	1	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	83.18	"Niskin bottle"	"phytoplankton"								
50	60	280.038832624	42.8935208343959	3260000	282000	0.282	"MR"	50	"iopan.pl"	"cells/l"	"Algirosphaera robusta"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	11644.577	7	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	582.23	"Niskin bottle"	"phytoplankton"								
50	60	155.43	24.6777166014818	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Phaeocystis"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	565593.74	51	0.00009017072925877857	"l"	"present"	"verified"	30	16635.11	50	1000	1	28279.69	"Niskin bottle"	"phytoplankton"					"sp."			
50	60	226.753442793636	35.1818646558448	18900000	1470000	1.47	"MR"	50	"iopan.pl"	"cells/l"	"Eukaryota"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	83175.55	50	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	4158.78	"Niskin bottle"	"phytoplankton"	"incertae sedis"				"3-7um"	"Flagellatae"	"flagellate"	
50	60	382.9857595725	57.5522407246989	15300000	1200000	1.2	"MR"	50	"iopan.pl"	"cells/l"	"Eukaryota"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	39924.264	24	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	1996.21	"Niskin bottle"	"phytoplankton"	"incertae sedis"				"7-10um"	"Flagellatae"	"flagellate"	
50	60	1414.77089785417	196.312527994401	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Eukaryota"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	3327.022	2	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	166.35	"Niskin bottle"	"phytoplankton"	"incertae sedis"				"20-30um"	"Flagellatae"	"flagellate"	
50	60	5.96109375	1.15	436000	42700	0.0427	"MR"	50	"iopan.pl"	"cells/l"	"Eukaryota"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	73194.484	44	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	3659.72	"Niskin bottle"	"phytoplankton"	"incertae sedis"				"~3 um"	"Biflagellatae"	"flagellate"	
50	60	26.1809666976667	4.6338535390027	566000	54500	0.0545	"MR"	50	"iopan.pl"	"cells/l"	"Eukaryota"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	21625.643	13	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	1081.28	"Niskin bottle"	"phytoplankton"	"incertae sedis"				"3-7um"	"Biflagellatae"	"flagellate"	
50	60	171.380767622	27.048559906467	3990000	341000	0.341	"MR"	50	"iopan.pl"	"cells/l"	"Eukaryota"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	23289.154	14	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	1164.46	"Niskin bottle"	"phytoplankton"	"incertae sedis"				"7-10um"	"Biflagellatae"	"flagellate"	
50	60	18215.5262706546	2162.7609979415	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Uronema marinum"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	1663.511	1	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	83.18	"Niskin bottle"	"phytoplankton"			"Uronema marina"					
50	10	2319.42621704692	312.281386319977	746000	70600	0.070632505771255	"MR"	50	"iopan.pl"	"cells/l"	"Acanthostomella norvegica"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	321.67	3	0.009328068157084668	"l"	"present"	"verified"	60	321.61	50	1000	1	16.08	"Niskin bottle"	"phytoplankton"								
50	60	1471.6590177942	203.715797376597	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Lohmanniella oviformis"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	8317.555	5	0.0006011381950585238	"l"	"present"	"verified"	200	16635.11	50	1000	1	415.88	"Niskin bottle"	"phytoplankton"								
50	10	262676.7	26502.7285332242	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Parafavella obtusangula"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	321.67	3	0.009328068157084668	"l"	"present"	"verified"	60	321.61	50	1000	1	16.08	"Niskin bottle"	"phytoplankton"								
50	10	11.5201602804909	"#REF!"	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Ptychocylis obtusa"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	107.223333333333	1	0.009328068157084668	"l"	"present"	"verified"	60	321.61	50	1000	1	5.36	"Niskin bottle"	"phytoplankton"								
50	10	1298.99552432857	181.188795924253	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Strombidium"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	428.893333333333	4	0.009328068157084668	"l"	"present"	"verified"	60	321.61	50	1000	1	21.44	"Niskin bottle"	"phytoplankton"	"sp."	"species"			"sp."			
50	10						"MR"	50	"iopan.pl"	"cells/l"	"Ciliata"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	107.223333333333	1	0.009328068157084668	"l"	"present"	"verified"	60	321.61	50	1000	1	5.36	"Niskin bottle"	"phytoplankton"					"sp."			
50	10	8.18	1.55375904917298	"#REF!"	"#REF!"	"#REF!"	"MR"	50	"iopan.pl"	"cells/l"	"Halosphaera"	2012	"ICE2012"	"Floe1"	"ICE12-589"	"Occurrence"	214.446666666667	2	0.009328068157084668	"l"	"present"	"verified"	60	321.61	50	1000	1	10.72	"Niskin bottle"	"phytoplankton"					"Cos"			
0	10	217.370017701296	22.6392166941629	27400	1140	0.00114	"MR"		"iopan.pl"	"cells/l"	"Cylindrotheca closterium"	2012	"ICE2012"	"Floe1"	"ICE12-675"	"Occurrence"	126.145098039216	1	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	6.31	"Niskin bottle"	"phytoplankton"				"Pelno smieci, ale brak pustych komorek"				
0	10	416.286944590909	38.3459976411873	105000	3400	"#REF!"	"MR"		"iopan.pl"	"cells/l"	"Pseudo-nitzschia pseudodelicatissima"	2012	"ICE2012"	"Floe1"	"ICE12-675"	"Occurrence"	252.290196078431	2	0.007928857933521967	"l"	"present"	"verified"	51	321.61	50	1000	1	12.61	"Niskin bottle"	"phytoplankton"								
0	60	15971.87532	90.0315297519067	"#REF!"	738	"#REF!"	"MR"		"iopan.pl"	"cells/l"	"Navicula"	2012	"ICE2012"	"Floe1"	"ICE12-675"	"Occurrence"	1192.48100358423	1	0.0008385877821066407	"l"	"present"	"verified"	279	16635.11	50	1000	1	59.62	"Niskin bottle"	"phytoplankton"					"sp. 1"			
